Candidate,Gender,Race 1,Race 2,Race 3,Incumbent,Incumbent Challenger,State,Office,District,Primary Outcome,Runoff Outcome,clean_name,Party,name,office,party,state,district,candidate_status,incumbent_challenge,first_file_date,receipts,disbursements,cash_on_hand_end_period,debts_owed_by_committee,Congress Type
Sam Alexander,Male,White,,,No,No,Missouri,Representative,7,Lost,,Sam Alexander,REP,"ALEXANDER, SAM DR",H,REP,MO,7.0,C,O,2021-08-11,174617.22,174617.22,0.0,0.0,House
Alex Bryant,Male,Black,,,No,No,Missouri,Representative,7,Lost,,Alex Bryant,REP,"BRYANT, ALEX L",H,REP,MO,7.0,C,O,2022-02-24,218333.73,218333.73,0.0,0.0,House
Paul Walker,Male,White,,,No,No,Missouri,Representative,7,Lost,,Paul Walker,REP,"WALKER, PAUL D",H,REP,MO,7.0,C,O,2021-09-30,25900.0,7337.9,0.0,0.0,House
Mike Moon,Male,White,,,No,No,Missouri,Representative,7,Lost,,Mike Moon,REP,"MOON, MIKE",H,REP,MO,7.0,C,O,2021-08-30,177671.42,177671.42,0.0,0.0,House
Jason Smith,Male,White,,,Yes,No,Missouri,Representative,8,Won,,Jason Smith,REP,"SMITH, JASON T",H,REP,MO,8.0,C,I,2013-02-19,3198303.83,4242035.61,487947.8,0.0,House
Jacob Turner,Male,White,,,No,Yes,Missouri,Representative,8,Lost,,Jacob Turner,REP,"TURNER, JACOB",H,REP,MO,8.0,N,C,,0.0,0.0,0.0,0.0,House
Tiffany Smiley,Female,White,,,No,No,Washington,Senator,,Won,,Tiffany Smiley,REP,"SMILEY, TIFFANY",S,REP,WA,0.0,C,C,2021-04-14,21007197.75,20812701.2,194496.55,1000430.51,Senate
Matthew Heines,Male,White,,,No,No,Washington,Representative,1,Lost,,Matthew Heines,REP,"HEINES, MATTHEW",H,REP,WA,1.0,N,C,2020-05-28,0.0,0.0,0.0,0.0,House
Derek K. Chartrand,Male,White,,,No,No,Washington,Representative,1,Lost,,Derek Chartrand,REP,"CHARTRAND, DEREK",H,REP,WA,1.0,N,C,2020-05-15,3700.22,4095.85,169.21,4035.0,House
Vincent J. Cavaleri,Male,White,,,No,No,Washington,Representative,1,Won,,Vincent Cavaleri,REP,"CAVALERI, VINCENT",H,REP,WA,1.0,C,C,2022-01-30,185847.78,179497.73,6350.05,0.0,House
Cody Hart,Male,White,,,No,No,Washington,Representative,2,Lost,,Cody Hart,REP,"HART, CODY",H,OTH,WA,2.0,N,C,,0.0,0.0,0.0,0.0,House
Dan Matthews,Male,White,,,No,No,Washington,Representative,2,Won,,Dan Matthews,REP,"MATTHEWS, DAN",H,REP,WA,2.0,C,C,2012-03-01,145529.16,145529.16,0.0,0.0,House
Bill Wheeler,Male,White,,,No,No,Washington,Representative,2,Lost,,Bill Wheeler,REP,"WHEELER, BILL",H,REP,WA,2.0,N,C,,0.0,0.0,0.0,0.0,House
Brandon Lee Stalnaker,Male,Unknown,,,No,No,Washington,Representative,2,Lost,,Brandon Stalnaker,REP,"STALNAKER, BRANDON LEE",H,REP,WA,2.0,N,C,,0.0,0.0,0.0,0.0,House
Leif Johnson,Male,White,,,No,No,Washington,Representative,2,Lost,,Leif Johnson,REP,"JOHNSON, LEIF D",H,REP,WA,2.0,C,C,2021-06-01,26524.67,40460.47,54.75,16496.2,House
Carrie R. Kennedy,Female,White,,,No,No,Washington,Representative,2,Lost,,Carrie Kennedy,REP,"KENNEDY, CARRIE R.",H,REP,WA,2.0,N,C,2021-10-04,0.0,0.0,0.0,0.0,House
Vicki Kraft,Female,White,,,No,Yes,Washington,Representative,3,Lost,,Vicki Kraft,REP,"KRAFT, VICKI CALDWELL",H,REP,WA,3.0,C,C,2021-12-13,73317.97,73317.97,0.0,0.0,House
Leslie L. French,Male,White,,,No,Yes,Washington,Representative,3,Lost,,Leslie French,REP,"FRENCH, LESLIE LEIGH",H,REP,WA,3.0,C,C,2021-10-13,75106.53,74114.76,991.77,50918.58,House
Corey Gibson,Male,White,,,No,Yes,Washington,Representative,4,Lost,,Corey Gibson,REP,"GIBSON, COREY",H,REP,WA,4.0,C,C,2021-08-06,161431.44,192862.33,0.0,0.0,House
Loren Culp,Male,White,,,No,Yes,Washington,Representative,4,Lost,,Loren Culp,REP,"CULP, LOREN",H,REP,WA,4.0,C,C,2021-04-21,349581.75,349581.75,0.0,0.0,House
Jacek Kobiesa,Male,White,,,No,Yes,Washington,Representative,4,Lost,,Jacek Kobiesa,REP,"KOBIESA, JACEK",H,REP,WA,4.0,N,C,,0.0,0.0,0.0,0.0,House
Jerrod Sessler,Male,White,,,No,Yes,Washington,Representative,4,Lost,,Jerrod Sessler,REP,"SESSLER, JERROD",H,REP,WA,4.0,C,C,2021-03-17,534788.23,532742.55,2045.68,474454.19,House
Dan Newhouse,Male,White,,,Yes,No,Washington,Representative,4,Won,,Dan Newhouse,REP,"NEWHOUSE, DAN",H,REP,WA,4.0,C,I,2014-03-10,2148295.38,2433413.22,14601.06,0.0,House
Sean Clynch,Male,White,,,No,Yes,Washington,Representative,5,Lost,,Sean Clynch,REP,"CLYNCH, SEAN R",H,REP,WA,5.0,C,C,2022-05-31,6887.04,6887.04,0.0,0.0,House
Chris Binns,Male,White,,,No,No,Washington,Representative,6,Lost,,Chris Binns,REP,"BINNS, CHRIS RAYMOND",H,REP,WA,6.0,C,C,2022-03-17,5050.0,4280.31,1626.0,7800.0,House
Todd A. Bloom,Male,White,,,No,No,Washington,Representative,6,Lost,,Todd Bloom,REP,"BLOOM, TODD",H,REP,WA,6.0,N,C,2022-06-07,0.0,0.0,0.0,0.0,House
Elizabeth Kreiselmaier,Female,White,,,No,No,Washington,Representative,6,Won,,Elizabeth Kreiselmaier,REP,"KREISELMAIER, ELIZABETH",H,REP,WA,6.0,C,C,2019-11-18,426186.56,428181.47,9020.53,16500.0,House
Paul Glumaz,Male,Latino (Mexican),,,No,No,Washington,Representative,7,Lost,,Paul Glumaz,REP,"GLUMAZ, PAUL",H,REP,WA,7.0,C,C,2022-01-06,19435.0,17374.03,2060.97,1293.14,House
Reagan Dunn,Male,White,,,No,No,Washington,Representative,8,Lost,,Reagan Dunn,REP,"DUNN, REAGAN B",H,REP,WA,8.0,C,C,2021-11-29,884606.95,884606.95,0.0,0.0,House
Matt Larkin,Male,White,,,No,No,Washington,Representative,8,Won,,Matt Larkin,REP,"LARKIN, MATT MR",H,REP,WA,8.0,C,C,2021-05-19,2810552.79,2806614.15,3938.64,1158500.0,House
Dave Chapman,Male,Unknown,,,No,No,Washington,Representative,8,Lost,,Dave Chapman,REP,"CHAPMAN, DAVE",H,REP,WA,8.0,N,C,,0.0,0.0,0.0,0.0,House
Jesse Jensen,Male,White,,,No,No,Washington,Representative,8,Lost,,Jesse Jensen,REP,"JENSEN, JESSE",H,REP,WA,8.0,C,C,2019-09-29,0.0,1422.56,0.0,0.0,House
Scott Stephenson,Male,White,,,No,No,Washington,Representative,8,Lost,,Scott Stephenson,REP,"STEPHENSON, SCOTT",H,REP,WA,8.0,C,C,2022-03-22,305812.26,309760.53,0.0,0.0,House
Sea M. Chan,Male,Asian (Chinese),,,No,No,Washington,Representative,9,Lost,,Sea Chan,REP,"CHAN, SEA",H,REP,WA,9.0,C,C,2021-09-23,41866.47,16278.47,6665.07,30500.0,House
Seth D. Pedersen,Male,White,,,No,No,Washington,Representative,9,Lost,,Seth Pedersen,REP,"PEDERSEN, SETH",H,REP,WA,9.0,N,C,2022-07-14,0.0,0.0,0.0,0.0,House
Keith R. Swank,Male,White,,,No,No,Washington,Representative,10,Won,,Keith Swank,REP,"SWANK, KEITH ROLAND",H,REP,WA,10.0,C,C,2012-03-30,185895.22,186835.18,1386.96,0.0,House
Dan Earnest Gordon,Male,White,,,No,No,Washington,Representative,10,Lost,,Dan Gordon,REP,"GORDON, DAN EARNEST MR",H,REP,WA,10.0,N,C,2019-10-21,0.0,0.0,0.0,0.0,House
Diana Lynn Harshbarger,Female,White,,,Yes,No,Tennessee,Representative,1,Won,,Diana Harshbarger,REP,"HARSHBARGER, DIANA",H,REP,TN,1.0,C,I,2020-03-05,2000622.04,1323357.17,935110.7,1456793.0,House
Tim Burchett,Male,White,,,Yes,No,Tennessee,Representative,2,Won,,Tim Burchett,REP,"BURCHETT, TIM",H,REP,TN,2.0,C,I,2017-07-31,1427400.67,1194820.64,826257.75,209.9,House
Sandy Casey,Female,White,,,No,Yes,Tennessee,Representative,3,Lost,,Sandy Casey,REP,"CASEY, SANDY FOR",H,REP,TN,3.0,C,C,2021-07-07,21654.63,18780.79,3113.54,404.7,House
Scott DesJarlais,Male,White,,,Yes,No,Tennessee,Representative,4,Won,,Scott Desjarlais,REP,"DESJARLAIS, SCOTT HON.",H,REP,TN,4.0,C,I,2009-07-15,174860.33,161447.05,316062.63,0.0,House
Geni Batchelor,Female,White,,,No,No,Tennessee,Representative,5,Lost,,Geni Batchelor,REP,"BATCHELOR, GENI MRS.",H,REP,TN,5.0,C,O,2022-02-17,21439.07,18846.7,2592.37,15438.0,House
Jeff Beierlein,Male,White,,,No,No,Tennessee,Representative,5,Lost,,Jeff Beierlein,REP,"BEIERLEIN, JEFF",H,REP,TN,5.0,C,O,2022-04-28,202152.76,202152.76,0.0,144516.71,House
Natisha Brooks,Female,Black,,,No,No,Tennessee,Representative,5,Lost,,Natisha Brooks,REP,"BROOKS, NATISHA LOUISE",H,REP,TN,5.0,C,O,2021-09-17,103006.91,81393.73,20815.58,0.0,House
Beth Harwell,Female,White,,,No,No,Tennessee,Representative,5,Lost,,Beth Harwell,REP,"HARWELL, BETH",H,REP,TN,5.0,C,O,2022-02-24,1072825.5,1072825.5,0.0,0.0,House
Timothy Bruce Lee,Male,White,,,No,No,Tennessee,Representative,5,Lost,,Timothy Lee,REP,"LEE, TIMOTHY BRUCE",H,REP,TN,5.0,C,O,2022-03-02,49456.0,38370.77,11085.23,44850.0,House
Andy Ogles,Male,White,,,No,No,Tennessee,Representative,5,Won,,Andy Ogles,REP,"OGLES, ANDY",H,REP,TN,5.0,C,O,2022-04-06,1013475.52,888751.19,124724.33,20000.0,House
Stewart T. Parks,Male,White,,,No,No,Tennessee,Representative,5,Lost,,Stewart Parks,REP,"PARKS, STEWART THOMAS",H,REP,TN,5.0,C,O,2022-04-08,11251.71,11251.71,0.0,0.0,House
Kurt Winstead,Male,White,,,No,No,Tennessee,Representative,5,Lost,,Kurt Winstead,REP,"WINSTEAD, KURT",H,REP,TN,5.0,C,O,2022-02-07,2244789.17,2241629.33,3159.84,732966.0,House
John Rose,Male,White,,,Yes,No,Tennessee,Representative,6,Won,,John Rose,REP,"ROSE, JOHN W.",H,REP,TN,6.0,C,I,2017-08-09,2055441.26,1677493.23,832323.01,1503577.04,House
Mark E. Green,Male,White,,,Yes,No,Tennessee,Representative,7,Won,,Mark Green,REP,"GREEN, MARK DR.",H,REP,TN,7.0,C,I,2017-10-13,1768891.7,1915750.51,127347.31,0.0,House
Gary Dean Clouse,Male,White,,,No,Yes,Tennessee,Representative,8,Lost,,Gary Clouse,REP,"CLOUSE, GARY DEAN DR.",H,REP,TN,8.0,N,C,2022-02-16,3991.34,2014.4,1976.94,0.0,House
David Kustoff,Male,White,,,Yes,No,Tennessee,Representative,8,Won,,David Kustoff,REP,"KUSTOFF, DAVID",H,REP,TN,8.0,C,I,2002-04-15,1913469.28,1467247.52,1159993.99,248000.0,House
Leo AwGoWhat,Male,White,,,No,No,Tennessee,Representative,9,Lost,,Leo Awgowhat,REP,"AWGOWHAT, LEO",H,REP,TN,9.0,N,C,,0.0,0.0,0.0,0.0,House
Charlotte Bergmann,Female,Black,,,No,No,Tennessee,Representative,9,Won,,Charlotte Bergmann,REP,"BERGMANN, CHARLOTTE",H,REP,TN,9.0,C,C,2010-04-12,37216.54,48231.83,-8449.47,51650.56,House
Themis Klarides,Female,White,,,No,No,Connecticut,Senator,,Lost,,Themis Klarides,REP,"KLARIDES, THEMIS",S,REP,CT,0.0,C,C,2022-02-06,1138366.99,1138366.99,0.0,0.0,Senate
Leora R. Levy,Female,Latino (Cuban),,,No,No,Connecticut,Senator,,Won,,Leora Levy,REP,"LEVY, LEORA",S,REP,CT,0.0,C,C,2022-02-08,3075949.62,3051958.25,43772.51,925000.0,Senate
Mike France,Male,White,,,No,No,Connecticut,Representative,2,Won,,Mike France,REP,"FRANCE, MIKE",H,REP,CT,2.0,C,C,2021-02-06,880637.26,871049.68,9587.58,14346.38,House
Lesley DeNardis,Female,White,,,No,No,Connecticut,Representative,3,Won,,Lesley Denardis,REP,"DENARDIS, LESLEY",H,REP,CT,3.0,C,C,2022-02-11,46977.86,46977.86,0.0,0.0,House
Jayme Stevenson,Female,White,,,No,No,Connecticut,Representative,4,Won,,Jayme Stevenson,REP,"STEVENSON, JAYME MRS.",H,REP,CT,4.0,C,C,2022-03-06,560799.9,502101.27,58698.63,175000.0,House
Michael Ted Goldstein,Male,White,,,No,No,Connecticut,Representative,4,Lost,,Michael Goldstein,REP,"GOLDSTEIN, MICHAEL",H,REP,CT,4.0,C,C,2020-01-29,235844.17,235844.17,0.0,0.0,House
George Logan,Male,Black,,,No,No,Connecticut,Representative,5,Won,,George Logan,REP,"LOGAN, GEORGE S",H,REP,CT,5.0,C,C,2021-07-20,1297352.41,1285255.66,12096.75,0.0,House
Brad Finstad,Male,White,,,No,No,Minnesota,Representative,1,Won,,Brad Finstad,REP,"FINSTAD, BRAD",H,REP,MN,1.0,C,I,2022-03-07,1500243.97,1499979.44,264.53,0.0,House
Jeremy Munson,Male,White,,,No,No,Minnesota,Representative,1,Lost,,Jeremy Munson,REP,"MUNSON, JEREMY",H,REP,MN,1.0,C,O,2022-02-25,407950.87,405123.46,2827.41,0.0,House
Tyler Kistner,Male,White,,,No,No,Minnesota,Representative,2,Won,,Tyler Kistner,REP,"KISTNER, TYLER",H,REP,MN,2.0,C,C,2020-01-02,3409854.76,3338988.09,104878.34,0.0,House
Tom Weiler,Male,White,,,No,No,Minnesota,Representative,3,Won,,Tom Weiler,REP,"WEILER, TOM",H,REP,MN,3.0,C,C,2021-10-19,681468.99,674472.35,6996.64,59500.0,House
Gene Rechtzigel,Male,White,,,No,No,Minnesota,Representative,4,Lost,,Gene Rechtzigel,REP,"RECHTZIGEL, GENE",H,REP,MN,4.0,N,C,2016-02-08,0.0,0.0,0.0,0.0,House
Jerry Silver,Male,White,,,No,No,Minnesota,Representative,4,Lost,,Jerry Silver,REP,"SILVER, JERRY",H,REP,MN,4.0,N,C,,0.0,0.0,0.0,0.0,House
Cicely Davis,Female,Black,,,No,No,Minnesota,Representative,5,Won,,Cicely Davis,REP,"DAVIS, CICELY",H,REP,MN,5.0,C,C,2021-07-17,3226697.65,3194319.67,32377.98,0.0,House
Guy T. Gaskin,Male,Unknown,,,No,No,Minnesota,Representative,5,Lost,,Guy Gaskin,REP,"GASKIN, GUY T.",H,REP,MN,5.0,N,C,,0.0,0.0,0.0,0.0,House
Royce White,Male,Black,,,No,No,Minnesota,Representative,5,Lost,,Royce White,REP,"WHITE, ROYCE ALEXANDER MR",H,REP,MN,5.0,C,C,2022-02-24,392543.8,364429.42,28114.38,0.0,House
Michelle Fischbach,Female,White,,,Yes,No,Minnesota,Representative,7,Won,,Michelle Fischbach,REP,"FISCHBACH, MICHELLE",H,REP,MN,7.0,C,I,2019-09-02,1677464.61,1704409.41,11004.56,0.0,House
Harry Robb Welty,Male,White,,,No,Yes,Minnesota,Representative,8,Lost,,Harry Welty,REP,"WELTY, HARRY ROBB",H,REP,MN,8.0,N,C,2006-10-27,0.0,0.0,0.0,0.0,House
Gerald Malloy,Male,White,,,No,No,Vermont,Senator,,Won,,Gerald Malloy,REP,"MALLOY, GERALD",S,REP,VT,0.0,C,O,2022-03-18,397262.11,397918.33,861.27,0.0,Senate
Myers Mermel,Male,White,,,No,No,Vermont,Senator,,Lost,,Myers Mermel,REP,"MERMEL, MYERS",S,REP,VT,0.0,C,O,2022-05-18,154785.0,159423.3,-4638.3,70000.0,Senate
Christina Nolan,Female,White,,,No,No,Vermont,Senator,,Lost,,Christina Nolan,REP,"NOLAN, CHRISTINA",S,REP,VT,0.0,C,O,2022-01-07,405146.04,405146.04,0.0,0.0,Senate
Liam Madden,Male,White,,,No,No,Vermont,Representative,At-Large,Won,,Liam Madden,REP,"MADDEN, LIAM",H,IND,VT,0.0,C,O,2022-04-07,47659.85,42114.66,5545.19,0.0,House
Ericka Bundy Redic,Female,White,,,No,No,Vermont,Representative,At-Large,Lost,,Ericka Redic,REP,"REDIC, ERICKA L MRS.",H,LIB,VT,0.0,C,O,2022-01-17,29760.44,29491.08,269.36,0.0,House
Ron Johnson,Male,White,,,Yes,No,Wisconsin,Senator,,Won,,Ron Johnson,REP,"JOHNSON, RON HAROLD MR.",S,REP,WI,0.0,C,I,2010-05-10,34920572.47,34717800.96,762104.84,10754003.83,Senate
Bryan Steil,Male,White,,,Yes,No,Wisconsin,Representative,1,Won,,Bryan Steil,REP,"STEIL, BRYAN GEORGE",H,REP,WI,1.0,C,I,2018-04-25,3616861.88,2480713.27,1511652.07,0.0,House
Charity Barry,Female,White,,,No,No,Wisconsin,Representative,2,Lost,,Charity Barry,REP,"BARRY, CHARITY",H,REP,WI,2.0,C,C,2021-08-27,91913.04,87337.42,4575.62,5460.44,House
Erik Olsen,Male,White,,,No,No,Wisconsin,Representative,2,Won,,Erik Olsen,REP,"OLSEN, ERIK",H,REP,WI,2.0,C,C,2022-03-26,89666.7,87588.21,2078.49,24000.0,House
Tim Rogers,Male,Black,,,No,No,Wisconsin,Representative,4,Won,,Tim Rogers,REP,"ROGERS, TIM",H,REP,WI,4.0,N,C,,0.0,0.0,0.0,0.0,House
Travis Clark,Male,Black,,,No,No,Wisconsin,Representative,4,Lost,,Travis Clark,REP,"CLARK, TRAVIS R. MR.",H,REP,WI,4.0,N,C,2022-05-09,0.0,0.0,0.0,0.0,House
Scott Fitzgerald,Male,White,,,Yes,No,Wisconsin,Representative,5,Won,,Scott Fitzgerald,REP,"FITZGERALD, SCOTT",H,REP,WI,5.0,C,I,2019-09-17,996710.79,791196.36,392829.62,0.0,House
Douglas H. Mullenix,Male,White,,,No,Yes,Wisconsin,Representative,6,Lost,,Douglas Mullenix,REP,"MULLENIX, DOUGLAS",H,REP,WI,6.0,C,C,2021-05-11,74854.32,59762.11,15092.21,43613.0,House
Glenn Grothman,Male,White,,,Yes,No,Wisconsin,Representative,6,Won,,Glenn Grothman,REP,"GROTHMAN, GLENN S.",H,REP,WI,6.0,C,I,2014-04-10,1257735.36,989439.38,537726.79,139110.0,House
Tom Tiffany,Male,White,,,Yes,No,Wisconsin,Representative,7,Won,,Tom Tiffany,REP,"TIFFANY, TOM",H,REP,WI,7.0,C,I,2019-09-09,1181268.65,964317.83,339670.16,0.0,House
Shaun Clarmont,Male,White,,,No,Yes,Wisconsin,Representative,8,Lost,,Shaun Clarmont,REP,"CLARMONT, SHAUN MICHAEL",H,REP,WI,8.0,C,C,2022-06-15,21303.19,7481.08,13822.11,0.0,House
Wallyn Kanoelani Christian,Female,Pacific Islander (Native Hawaiian),,,No,No,Hawaii,Senator,,Lost,,Wallyn Christian,REP,"CHRISTIAN, WALLYN",S,REP,HI,,N,C,2022-07-27,506.99,506.99,0.0,0.0,Senate
Timothy A. Dalhouse,Male,White,,,No,No,Hawaii,Senator,,Lost,,Timothy Dalhouse,REP,"DALHOUSE, TIMOTHY ALAN MR.",S,REP,HI,0.0,C,C,2022-05-23,257958.35,257169.85,0.0,0.0,Senate
Conrad Kress,Male,White,,,No,No,Hawaii,Representative,1,Won,,Conrad Kress,REP,"KRESS, CONRAD",H,REP,HI,1.0,C,C,2022-02-09,82409.58,82409.58,0.0,0.0,House
Patrick C. Largey,Male,White,,,No,No,Hawaii,Representative,1,Lost,,Patrick Largey,REP,"LARGEY, PATRICK",H,REP,HI,1.0,N,C,2022-06-04,0.0,0.0,0.0,0.0,House
Arturo P. Reyes,Male,Latino,,,No,No,Hawaii,Representative,1,Lost,,Arturo Reyes,REP,"REYES, ARTURO PACHEO",H,REP,HI,1.0,N,C,2002-10-06,0.0,0.0,0.0,0.0,House
Arturo P. Reyes,Male,Latino,,,No,No,Hawaii,Representative,1,Lost,,Arturo Reyes,REP,"REYES, ARTURO",H,REP,HI,1.0,N,C,2022-06-28,0.0,0.0,0.0,0.0,House
"Joseph E. ""Joe"" Webster",Male,White,,,No,No,Hawaii,Representative,2,Lost,,Joseph Webster,REP,"WEBSTER, JOSEPH E.",H,REP,HI,2.0,C,O,2022-05-26,62472.86,62472.86,0.0,0.0,House
Lisa Murkowski,Female,White,,,Yes,No,Alaska,Senator,,Made runoff,,Lisa Murkowski,REP,"MURKOWSKI, LISA",S,REP,AK,0.0,C,I,2003-01-22,9319257.3,9685516.06,657686.46,0.0,Senate
Kelly C. Tshibaka,Female,White,,,No,Yes,Alaska,Senator,,Made runoff,,Kelly Tshibaka,REP,"TSHIBAKA, KELLY",S,REP,AK,0.0,C,C,2021-03-29,6011431.63,5960179.68,51251.95,1814.44,Senate
Jay R. Armstrong,Male,White,,,No,No,Alaska,Representative,At-Large,Lost,,Jay Armstrong,REP,"ARMSTRONG, JAY R",H,W,AK,0.0,N,O,,0.0,0.0,0.0,0.0,House
"Robert ""Bob"" Lyons",Male,White,,,No,No,Alaska,Representative,At-Large,Lost,,Robert Lyons,REP,"LYONS, ROBERT",H,REP,AK,0.0,N,O,2022-04-29,0.0,0.0,0.0,0.0,House
Sarah Palin,Female,White,,,No,No,Alaska,Representative,At-Large,Made runoff,,Sarah Palin,REP,"PALIN, SARAH",H,REP,AK,0.0,C,O,2022-04-01,1971160.93,1924781.35,46379.58,2525.05,House
Randy Purham,Male,Black,,,No,No,Alaska,Representative,At-Large,Lost,,Randy Purham,REP,"PURHAM, RANDY",H,REP,AK,0.0,N,C,2021-03-24,1548.51,5621.6,0.0,0.0,House
Brad Snowden,Male,White,,,No,No,Alaska,Representative,At-Large,Lost,,Brad Snowden,REP,"SNOWDEN, BRAD",H,REP,AK,0.0,N,O,,0.0,0.0,0.0,0.0,House
Tara M. Sweeney,Female,Native American (Inupiaq),,,No,No,Alaska,Representative,At-Large,Lost,,Tara Sweeney,REP,"SWEENEY, TARA M",H,REP,AK,0.0,C,O,2022-04-01,332195.05,332195.05,0.0,0.0,House
Denise A. Williams,Female,Unknown,,,No,No,Alaska,Representative,At-Large,Lost,,Denise Williams,REP,"WILLIAMS, DENISE A.",H,REP,AK,0.0,N,O,,0.0,0.0,0.0,0.0,House
Anthony Bouchard,Male,White,,,No,Yes,Wyoming,Representative,At-Large,Lost,,Anthony Bouchard,REP,"BOUCHARD, ANTHONY",H,REP,WY,0.0,C,C,2021-01-20,660553.66,660553.66,0.0,0.0,House
Harriet Hageman,Female,White,,,No,Yes,Wyoming,Representative,At-Large,Won,,Harriet Hageman,REP,"HAGEMAN, HARRIET",H,REP,WY,0.0,C,C,2021-09-09,5737078.7,5462289.73,274788.97,0.0,House
Robyn M. Belinskey,Female,White,,,No,Yes,Wyoming,Representative,At-Large,Lost,,Robyn Belinskey,REP,"BELINSKEY, ROBYN MARIWE",H,REP,WY,0.0,N,C,2021-07-13,2800.0,4343.99,-1543.99,0.0,House
Marco Rubio,Male,Latino (Cuban),,,Yes,No,Florida,Senator,,Won,,Marco Rubio,REP,"RUBIO, MARCO",S,REP,FL,0.0,C,I,2009-02-05,43477113.48,46055342.68,497453.21,0.0,Senate
Matt Gaetz,Male,White,,,Yes,No,Florida,Representative,1,Won,,Matt Gaetz,REP,"GAETZ, MATT",H,REP,FL,1.0,C,I,2016-03-20,6727002.23,7763393.14,569434.95,0.0,House
Mark Lombardo,Male,White,,,No,Yes,Florida,Representative,1,Lost,,Mark Lombardo,REP,"LOMBARDO, MARK",H,REP,FL,1.0,C,C,2022-06-16,789690.0,789690.0,0.0,0.0,House
Neal Dunn,Male,White,,,Yes,No,Florida,Representative,2,Won,,Neal Dunn,REP,"DUNN, NEAL PATRICK MD, FACS",H,REP,FL,2.0,C,I,2015-07-29,1800603.34,1957659.76,245006.23,563057.16,House
Kat Cammack,Female,White,,,Yes,No,Florida,Representative,3,Won,,Kat Cammack,REP,"CAMMACK, KAT",H,REP,FL,3.0,C,I,2019-12-13,2323162.63,2315613.77,39402.33,0.0,House
Justin Waters,Male,White,,,No,Yes,Florida,Representative,3,Lost,,Justin Waters,REP,"WATERS, JUSTIN JAMES MR.",H,REP,FL,3.0,C,C,2021-06-26,15894.0,15894.0,0.0,0.0,House
Erick Aguilar,Male,Latino (Honduran),,,No,No,Florida,Representative,4,Lost,,Erick Aguilar,REP,"AGUILAR, ERICK JAVIER",H,REP,FL,4.0,C,C,2019-08-19,1255379.18,1256381.57,0.0,0.0,House
Aaron Bean,Male,White,,,No,No,Florida,Representative,4,Won,,Aaron Bean,REP,"BEAN, AARON P.",H,REP,FL,4.0,C,C,2022-06-02,1198576.19,1105711.47,92864.72,0.0,House
Jon Chuba,Male,White,,,No,No,Florida,Representative,4,Lost,,Jon Chuba,REP,"CHUBA, JON",H,REP,FL,4.0,C,C,2021-05-21,17053.44,17053.44,0.0,0.0,House
Mara H. Macie,Female,White,,,No,Yes,Florida,Representative,5,Lost,,Mara Macie,REP,"MACIE, MARA HEATHER",H,REP,FL,5.0,C,C,2022-05-09,24304.55,21429.11,2875.44,0.0,House
John H. Rutherford,Male,White,,,Yes,No,Florida,Representative,5,Won,,John Rutherford,REP,"RUTHERFORD, JOHN",H,REP,FL,5.0,C,I,2016-04-20,785952.63,647267.7,245622.17,0.0,House
Charles E. Davis,Male,White,,,No,Yes,Florida,Representative,6,Lost,,Charles Davis,REP,"DAVIS, CHARLES EDWARD",H,REP,FL,6.0,N,C,2021-07-10,0.0,0.0,0.0,0.0,House
Michael Waltz,Male,White,,,Yes,No,Florida,Representative,6,Won,,Michael Waltz,REP,"WALTZ, MICHAEL",H,REP,FL,6.0,C,I,2018-01-16,3165364.33,2980654.3,1069170.14,0.0,House
Erika Benfield,Female,Latino (Puerto Rican),,,No,No,Florida,Representative,7,Lost,,Erika Benfield,REP,"BENFIELD, ERIKA",H,REP,FL,7.0,C,O,2021-07-15,197990.82,197978.82,0.0,0.0,House
Brady Duke,Male,White,,,No,No,Florida,Representative,7,Lost,,Brady Duke,REP,"DUKE, BRADY",H,REP,FL,7.0,C,O,2021-05-25,3145841.32,3114603.15,31238.17,46417.7,House
Ted Edwards,Male,White,,,No,No,Florida,Representative,7,Lost,,Ted Edwards,REP,"EDWARDS, TED",H,REP,FL,7.0,C,O,2022-06-14,810430.0,810430.0,0.0,0.0,House
Cory Mills,Male,White,,,No,No,Florida,Representative,7,Won,,Cory Mills,REP,"MILLS, CORY",H,REP,FL,7.0,C,O,2021-04-01,2634884.12,2608861.85,26022.27,2234112.5,House
Anthony Sabatini,Male,White,,,No,No,Florida,Representative,7,Lost,,Anthony Sabatini,REP,"SABATINI, ANTHONY",H,REP,FL,7.0,C,O,2021-03-08,1303128.18,1302592.18,536.0,0.0,House
Scott Sturgill,Male,White,,,No,No,Florida,Representative,7,Lost,,Scott Sturgill,REP,"STURGILL, SCOTT",H,REP,FL,7.0,C,O,2022-01-11,321786.39,312202.71,9583.68,32020.74,House
Bill Posey,Male,White,,,Yes,No,Florida,Representative,8,Won,,Bill Posey,REP,"POSEY, BILL",H,REP,FL,8.0,C,I,2008-01-31,1030661.36,777602.83,423022.85,0.0,House
Jose Castillo,Male,Latino (Honduran),,,No,No,Florida,Representative,9,Lost,,Jose Castillo,REP,"CASTILLO, JOSE",H,REP,FL,9.0,C,C,2019-07-04,109331.73,107828.37,1508.54,45351.68,House
